y1,x1,wave_ht,tuning_factor
500,500,3,0.0362006
500,500,3.1,0.0336085
500,500,3.1,0.031312
500,500,3.3,0.0232021
500,500,3,0.0352787
500,500,3.9,0.026235
500,500,2.9,0.0318646
500,500,2.9,0.0345199
500,500,2.9,0.0415322
500,500,2.7,0.0432896
500,500,2.9,0.0337559
500,500,2.7,0.0279361
500,500,2.6,0.0261608
500,500,2.5,0.0229341
500,500,2.9,0.0257546
500,500,2.8,0.027648
500,500,2.7,0.0323136
500,500,3.2,0.0310571
500,500,3,0.0335379
500,500,2.9,0.0316618
500,500,2.8,0.0392978
500,500,3,0.0407883
500,500,3,0.0401934
500,500,3.3,0.0387961
500,500,3.2,0.0368149
500,500,3,0.0357674
500,500,3.4,0.0350278
500,500,3.2,0.0325281
500,500,3.3,0.0340777
500,500,3.2,0.0331658
500,500,2.9,0.0346847
500,500,3.3,0.0342125
500,500,3.6,0.0353905
500,500,3.2,0.0395966
500,500,3.1,0.0402821
500,500,3.2,0.0357078
500,500,3.3,0.0333675
500,500,3.5,0.0243901
500,500,3.2,0.0196931
500,500,3.7,0.0176809
500,500,3.4,0.0176465
500,500,2.4,0.0230647
500,500,3.2,0.0245301
500,500,3.3,0.0309784
500,500,3,0.0359225
500,500,3.1,0.0357892
500,500,2.7,0.0375501
500,500,3.7,0.031577
500,500,3.3,0.0343064
500,500,3.3,0.0364504
500,500,2.9,0.0419579
500,500,2.5,0.0439766
500,500,2.8,0.0419246
500,500,2.6,0.0412327
500,500,2.8,0.0349019
500,500,2.6,0.0346247
500,500,2.9,0.0332919
500,500,2.9,0.0366377
500,500,2.6,0.0391194
500,500,2.9,0.039075
500,500,2.9,0.0387216
500,500,2.2,0.0319059
500,500,2.5,0.0273398
500,500,2.8,0.0236544
500,500,3,0.0242827
500,500,2.6,0.0405599
500,500,2.6,0.0384392
500,500,3,0.0351317
500,500,3,0.0368948
500,500,3,0.0341591
500,500,2.6,0.0404877
500,500,2.7,0.0405786
500,500,2.7,0.0403949
500,500,2.8,0.0387847
500,500,3,0.0401821
500,500,3,0.039202
500,500,2.6,0.0399465
500,500,2.7,0.0404672
500,500,3,0.0405488
500,500,2.6,0.0414965
500,500,2.4,0.0381122
500,500,2.5,0.0317427
500,500,2.7,0.0303628
500,500,3,0.0282487
500,500,2.9,0.0258492
500,500,2.6,0.0246625
500,500,2.4,0.0235468
500,500,2.4,0.0171621
500,500,2.4,0.0167373
500,500,2.8,0.0180995
500,500,2.4,0.0226769
500,500,2.7,0.0203944
500,500,2.3,0.0282088
500,500,2.8,0.0262802
500,500,2.8,0.0259649
500,500,2.9,0.0205744
500,500,2.5,0.0233545
500,500,2.5,0.0252342
500,500,2.9,0.0282027
500,500,3.1,0.0250542
500,500,2.7,0.0297983
500,500,2.6,0.0282422
500,500,2.8,0.0268592
500,500,2.8,0.0349753
500,500,2.8,0.0313626
500,500,2.9,0.034795
500,500,2.7,0.0374708
500,500,2.6,0.0351881
500,500,2.5,0.0378231
500,500,2.4,0.0377585
500,500,2.9,0.0356175
500,500,3.4,0.0328177
500,500,2.7,0.04153
500,500,2.9,0.0405521
500,500,2.9,0.0368655
500,500,2.9,0.0298125
500,500,2.5,0.0356827
500,500,2.9,0.0380367
500,500,2.7,0.0425824
500,500,2.8,0.0417133
500,500,2.7,0.0414573
500,500,2.9,0.0385472
500,500,2.6,0.034631
500,500,2.5,0.0220607
500,500,2.5,0.0164214
500,500,2.4,0.0141535
500,500,2.5,0.0134003
500,500,2.4,0.013676
500,500,2.2,0.0135036
500,500,2.6,0.0151497
500,500,2.4,0.0152054
500,500,2.7,0.014826
500,500,2.4,0.0157895
500,500,2.3,0.014879
500,500,2.4,0.0146918
500,500,2.5,0.0144636
500,500,2.8,0.0163223
500,500,2.7,0.0191164
500,500,3,0.0210159
500,500,2.2,0.0244534
500,500,2.7,0.0258739
500,500,2.5,0.0224319
500,500,2.5,0.0168802
500,500,3,0.0165591
500,500,2.8,0.0155692
500,500,2.9,0.0169961
500,500,2.4,0.0196723
500,500,3.9,0.0120906
500,500,2.6,0.0189388
500,500,3.2,0.0208201
500,500,3.1,0.0204968
500,500,3.5,0.0199235
500,500,3.5,0.0158737
500,500,3,0.0248176
500,500,3.6,0.0209529
500,500,2.8,0.0248251
500,500,3.5,0.0173496
500,500,3.4,0.0120595
500,500,3,0.0140718
500,500,3.3,0.0165162
500,500,2.9,0.0176771
500,500,3.3,0.0171236
500,500,3.4,0.014736
500,500,5.2,0.00756598
500,500,3.8,0.0119252
500,500,2.9,0.0153726
500,500,5,0.00907973
500,500,3.6,0.0128413
500,500,3.4,0.0152948
500,500,4.1,0.0128627
500,500,3.4,0.0120932
500,500,3.6,0.0128219
500,500,3.7,0.0176841
500,500,3.6,0.0150831
500,500,3.9,0.0240694
500,500,3.5,0.0230047
500,500,3.8,0.0131587
500,500,3.6,0.0128017
500,500,4.2,0.013431
500,500,4.5,0.00956199
500,500,3.8,0.011953
500,500,3.2,0.0135002
500,500,4,0.0122078
500,500,3.3,0.0160312
500,500,4.3,0.016822
500,500,3.7,0.0238086
500,500,3.8,0.025938
500,500,3,0.0256656
500,500,3.4,0.0203311
500,500,4.5,0.0143086
500,500,3.8,0.0119418
500,500,4.5,0.0123198
500,500,3.4,0.0138949
500,500,3.5,0.0130858
500,500,3.8,0.0107415
500,500,4.2,0.011381
500,500,3,0.0141102
500,500,3.5,0.0109832
500,500,1.8,0.027208
500,500,1.9,0.02716
500,500,1.4,0.0303668
500,500,2.1,0.0163746
500,500,2.2,0.0172602
500,500,2.2,0.0223074
500,500,2.2,0.031854
500,500,2.2,0.0328446
500,500,1.9,0.0397185
500,500,2.5,0.0275179
500,500,2,0.0212187
500,500,1.9,0.0133887
500,500,2,0.0198587
500,500,1.8,0.0195776
500,500,1.8,0.0204816
500,500,2,0.016894
500,500,2.1,0.014846
500,500,2,0.0161379
500,500,2.3,0.0190161
500,500,2.2,0.0429562
500,500,2.4,0.0460003
500,500,2.4,0.0416572
500,500,2.5,0.0293555
500,500,2.7,0.0192545
500,500,2.7,0.0179671
500,500,2.4,0.0305405
500,500,2.4,0.0325637
500,500,3,0.0287941
500,500,2.4,0.0401977
500,500,2.5,0.040895
500,500,2.7,0.0406581
500,500,2.6,0.0325903
500,500,2.3,0.0291394
500,500,2.5,0.0261694
500,500,2.4,0.0269385
500,500,2.5,0.022154
500,500,2.6,0.0254515
500,500,2.5,0.0263868
500,500,2.3,0.0229384
500,500,2.3,0.0258729
500,500,2.3,0.019624
500,500,2.1,0.0168041
500,500,2.4,0.0158897
500,500,2.1,0.0139491
500,500,2,0.0141254
500,500,2,0.0161744
500,500,1.8,0.0153229
500,500,2,0.0145121
500,500,1.7,0.0141729
500,500,1.6,0.0288355
500,500,1.6,0.0299831
500,500,1.6,0.0355351
500,500,1.3,0.0470751
500,500,1.5,0.0474862
500,500,1.4,0.0537035
500,500,1.5,0.0488513
500,500,1.3,0.0427492
500,500,1.3,0.0247257
500,500,1,0.035691
500,500,0.9,0.0272901
500,500,0.9,0.0304115
500,500,0.8,0.0323625
500,500,0.7,0.0376037
500,500,0.8,0.0389535
500,500,0.7,0.0358727
500,500,0.8,0.0332159
500,500,0.7,0.0539964
500,500,0.7,0.0621824
500,500,0.7,0.0679617
500,500,0.7,0.0522654
500,500,0.5,0.0398547
500,500,0.5,0.0547701
500,500,0.5,0.0441165
500,500,0.5,0.0285425
500,500,0.5,0.0263745
500,500,0.5,0.0257145
500,500,0.6,0.0517593
500,500,0.5,0.0349026
500,500,0.5,0.0334806
500,500,0.4,0.0495659
500,500,0.5,0.0900477
500,500,0.5,0.029403
500,500,0.5,0.0265079
500,500,0.6,0.0435963
500,500,0.5,0.0823814
500,500,0.5,0.0259701
500,500,0.5,0.0868267
500,500,0.5,0.0540183
500,500,0.5,0.0357823
500,500,0.5,0.081041
500,500,0.6,0.0664952
500,500,0.5,0.0436626
500,500,0.6,0.0294855
500,500,0.7,0.0291221
500,500,0.7,0.0415131
500,500,0.8,0.0477432
500,500,0.8,0.044591
500,500,0.8,0.0510785
500,500,0.9,0.0491416
500,500,0.8,0.059332
500,500,0.7,0.0271962
500,500,0.8,0.0252304
500,500,0.8,0.0605195
500,500,0.8,0.039255
500,500,0.9,0.0205881
500,500,0.9,0.0269989
500,500,1,0.0571248
500,500,0.9,0.0613661
500,500,1,0.060641
500,500,0.9,0.0467174
500,500,0.8,0.0475626
500,500,0.8,0.0487688
500,500,0.8,0.0539757
500,500,0.8,0.0626611
500,500,0.9,0.0400443
500,500,0.8,0.0481309
500,500,1,0.0518163
500,500,0.8,0.0553775
500,500,0.7,0.0758122
500,500,1,0.0508817
500,500,0.9,0.0554803
500,500,0.8,0.0618932
500,500,0.7,0.0550825
500,500,0.7,0.0533747
500,500,0.7,0.0582955
500,500,0.7,0.0513276
500,500,0.9,0.0418071
500,500,0.8,0.0401394
500,500,0.7,0.0515087
500,500,0.8,0.0664964
500,500,0.8,0.0647304
500,500,0.7,0.0576427
500,500,0.8,0.0575255
500,500,0.8,0.0368276
500,500,0.7,0.0381922
500,500,0.6,0.0433357
500,500,0.6,0.0314362
500,500,0.7,0.0287935
500,500,0.7,0.0326516
500,500,0.6,0.0425648
500,500,0.6,0.0421423
500,500,0.7,0.0411952
500,500,0.8,0.0539201
500,500,0.9,0.0435202
500,500,0.8,0.0307288
500,500,0.7,0.0578644
500,500,0.6,0.0550015
500,500,0.6,0.0226903
500,500,0.6,0.0231214
500,500,0.8,0.04682
500,500,0.7,0.069556
500,500,0.6,0.0576402
500,500,0.6,0.0322753
500,500,0.5,0.0671805
500,500,0.6,0.0654335
500,500,0.5,0.0657386
500,500,0.6,0.0439307
500,500,0.6,0.0468223
500,500,0.5,0.0871219
500,500,0.5,0.0618697
500,500,0.6,0.0230655
500,500,0.7,0.0377703
500,500,0.7,0.0586417
500,500,0.9,0.0311587
500,500,0.8,0.0681391
500,500,1,0.0694943
500,500,0.9,0.0276037
500,500,0.9,0.031478
500,500,0.8,0.0494272
500,500,0.8,0.0200114
500,500,0.7,0.0253174
500,500,0.7,0.0754178
500,500,0.6,0.0422437
500,500,0.5,0.0348482
500,500,0.7,0.0461004
500,500,0.7,0.0748083
500,500,0.6,0.0583211
500,500,0.6,0.0232932
500,500,0.8,0.0277314
500,500,0.7,0.0215909
500,500,0.6,0.0234618
500,500,0.5,0.0651412
500,500,0.6,0.0207092
500,500,0.7,0.0462429
500,500,0.7,0.0773111
500,500,0.8,0.0361463
500,500,0.8,0.0384899
500,500,0.7,0.0772097
500,500,0.7,0.0686302
500,500,0.8,0.0373993
500,500,0.7,0.0413525
500,500,0.7,0.0689134
500,500,0.8,0.0649787
500,500,1,0.036847
500,500,0.8,0.0616266
500,500,0.8,0.0677989
500,500,0.8,0.0299584
500,500,0.8,0.0308678
500,500,0.7,0.0702177
500,500,0.7,0.061584
500,500,0.7,0.0280599
500,500,0.6,0.0340703
500,500,0.7,0.0821159
500,500,0.7,0.0438043
500,500,0.8,0.0200638
500,500,0.8,0.0269984
500,500,0.8,0.0763667
500,500,0.7,0.0617574
500,500,0.8,0.0310015
500,500,0.8,0.0499668
500,500,0.9,0.0646587
500,500,0.9,0.0430436
500,500,0.9,0.0549796
500,500,0.8,0.0733678
500,500,0.9,0.0351749
500,500,1,0.0418055
500,500,0.9,0.0611588
500,500,1,0.0433539
500,500,1,0.0423972
500,500,0.8,0.0644065
500,500,0.7,0.0553947
500,500,1,0.0381989
500,500,0.8,0.0606196
500,500,0.9,0.0436492
500,500,1,0.0475845
500,500,1.1,0.0224132
500,500,0.8,0.059474
500,500,0.9,0.0536876
500,500,0.7,0.0701553
500,500,0.8,0.0660742
500,500,0.8,0.0630826
500,500,0.7,0.0499512
500,500,0.7,0.0661304
500,500,0.9,0.0620154
500,500,0.7,0.0801286
500,500,1,0.0631104
500,500,1.2,0.0566854
500,500,0.9,0.060443
500,500,1.6,0.0492187
500,500,1.1,0.0586806
500,500,1.2,0.0463863
500,500,1.1,0.0550123
500,500,1.2,0.0502155
500,500,1.1,0.0571199
500,500,1.1,0.0415718
500,500,0.9,0.0614694
500,500,1,0.0700679
500,500,1.1,0.027378
500,500,1.1,0.0411691
500,500,0.8,0.0612182
500,500,0.7,0.0555441
500,500,0.7,0.0292798
500,500,0.7,0.0296302
500,500,0.7,0.0484734
500,500,0.7,0.0731836
500,500,0.8,0.0486786
500,500,0.8,0.0534694
500,500,0.7,0.0795484
500,500,0.8,0.0368148
500,500,0.9,0.0317016
500,500,0.6,0.0550126
500,500,0.7,0.0636494
500,500,0.7,0.0550115
500,500,0.7,0.0511192
500,500,0.6,0.061455
500,500,0.8,0.0409947
500,500,0.7,0.0735233
500,500,0.7,0.0626718
500,500,0.8,0.0651195
500,500,0.9,0.0547319
500,500,0.8,0.0543976
500,500,0.9,0.0292382
500,500,0.8,0.028757
500,500,0.9,0.0289047
500,500,0.8,0.0567729
500,500,0.8,0.0195645
500,500,1.1,0.0309777
500,500,0.8,0.069495
500,500,1,0.0178162
500,500,0.9,0.0299426
500,500,0.9,0.0613091
500,500,0.8,0.0465904
500,500,0.9,0.0193804
500,500,0.8,0.0365978
500,500,0.7,0.0661071
500,500,0.6,0.0234657
500,500,0.9,0.0250439
500,500,0.8,0.0498862
500,500,0.7,0.0585011
500,500,0.5,0.0298569
500,500,0.7,0.041071
500,500,0.7,0.0251543
500,500,0.7,0.0493319
500,500,0.6,0.0651891
500,500,0.8,0.042616
500,500,0.7,0.0233877
500,500,0.7,0.0218887
500,500,0.6,0.0293949
500,500,0.6,0.0259175
500,500,0.6,0.060508
500,500,0.6,0.0339217
500,500,0.6,0.0277295
500,500,0.7,0.0615235
500,500,0.5,0.081249
500,500,0.5,0.030735
500,500,0.5,0.0245848
500,500,0.6,0.0356115
500,500,0.5,0.0315284
500,500,0.6,0.0367618
500,500,0.5,0.0575335
500,500,0.7,0.0527477
500,500,0.6,0.0203801
500,500,0.9,0.023626
500,500,0.6,0.0341552
500,500,0.6,0.0344104
500,500,0.8,0.0334058
500,500,0.6,0.0396822
500,500,0.6,0.0369183
500,500,0.8,0.035478
500,500,1,0.0606024
500,500,1.1,0.0551971
500,500,1.1,0.0359176
500,500,0.8,0.0521891
500,500,0.8,0.064071
500,500,1.1,0.0444896
500,500,0.9,0.0404389
500,500,0.9,0.0434766
500,500,0.9,0.0370393
500,500,0.8,0.0350229
500,500,0.8,0.0683117
500,500,1,0.0594086
500,500,1.1,0.0296828
500,500,0.9,0.0570133
500,500,0.9,0.0215541
500,500,0.7,0.0216172
500,500,0.9,0.0431053
500,500,1,0.0296987
500,500,1,0.0652618
500,500,0.8,0.0568152
500,500,1.2,0.0457856
500,500,1,0.0608802
500,500,1.1,0.0406218
500,500,0.9,0.0586377
500,500,1,0.0650145
500,500,1,0.05497
500,500,0.8,0.0435659
500,500,1,0.0610645
500,500,0.6,0.0693902
500,500,0.6,0.0792623
500,500,0.6,0.0783927
500,500,0.6,0.0672064
500,500,0.6,0.0567945
500,500,0.6,0.0594489
500,500,0.5,0.0813925
500,500,0.6,0.0574679
500,500,0.8,0.0375549
500,500,0.8,0.0716474
500,500,0.7,0.0700395
500,500,0.7,0.0545872
500,500,0.6,0.0643307
500,500,0.7,0.0823889
500,500,0.8,0.030575
500,500,0.7,0.0371026
500,500,0.5,0.0787928
500,500,0.6,0.0259491
500,500,0.5,0.046822
500,500,0.5,0.0852985
500,500,0.6,0.0496102
500,500,0.6,0.0233249
500,500,0.5,0.036336
500,500,0.6,0.04746
500,500,0.5,0.0811386
500,500,0.5,0.0325674
500,500,0.5,0.0388363
500,500,0.5,0.0588812
500,500,0.5,0.0241623
500,500,0.5,0.0300063
500,500,0.5,0.0244551
500,500,0.5,0.0303374
500,500,0.6,0.0513671
500,500,0.6,0.0659398
500,500,0.5,0.0426309
500,500,0.5,0.0330566
500,500,0.6,0.0665908
500,500,0.6,0.0307325
500,500,0.5,0.023853
500,500,0.6,0.0235293
500,500,0.6,0.061979
500,500,0.5,0.0573442
500,500,0.5,0.065952
500,500,0.6,0.065625
500,500,0.7,0.0412093
500,500,0.6,0.0564073
500,500,0.7,0.075044
500,500,0.7,0.0379289
500,500,0.8,0.0341706
500,500,0.8,0.0719964
500,500,0.6,0.0665465
500,500,0.6,0.0311098
500,500,0.7,0.0563478
500,500,0.7,0.0755777
500,500,0.7,0.0430082
500,500,0.7,0.039616
500,500,0.6,0.0457
500,500,0.6,0.0661602
500,500,0.7,0.0622759
500,500,0.6,0.0339113
500,500,0.5,0.043742
500,500,0.5,0.0848448
500,500,0.6,0.0605045
500,500,0.7,0.0514768
500,500,0.6,0.0781007
500,500,0.7,0.0711748
500,500,0.7,0.0809651
500,500,0.8,0.0696844
500,500,0.7,0.0523296
500,500,0.7,0.0705118
500,500,0.7,0.0770645
500,500,0.8,0.0295585
500,500,0.6,0.0230512
500,500,0.6,0.0639599
500,500,0.6,0.0657871
500,500,0.7,0.0261538
500,500,0.6,0.0202919
500,500,0.5,0.0671652
500,500,0.6,0.0687761
500,500,0.6,0.0310115
500,500,0.6,0.0315507
500,500,0.5,0.0713978
500,500,0.5,0.0310365
500,500,0.4,0.0386018
500,500,0.5,0.0859249
500,500,0.5,0.0589227
500,500,0.6,0.0310913
500,500,0.6,0.0359134
500,500,0.5,0.0648262
500,500,0.6,0.035903
500,500,0.6,0.0333014
500,500,0.5,0.0867396
500,500,0.8,0.0495939
500,500,0.6,0.0666587
500,500,0.7,0.0526102
500,500,0.6,0.0306409
500,500,0.6,0.0311978
500,500,0.7,0.0784862
500,500,0.7,0.0312264
500,500,0.6,0.0197082
500,500,0.6,0.0238232
500,500,0.5,0.087066
500,500,0.5,0.0361788
500,500,0.5,0.0713884
500,500,0.5,0.0792396
500,500,0.5,0.0790327
500,500,0.6,0.0401096
500,500,0.6,0.0263155
500,500,0.6,0.0308422
500,500,0.6,0.0610454
500,500,0.6,0.0505473
500,500,0.6,0.0368029
500,500,0.6,0.0486744
500,500,0.7,0.0744109
500,500,0.6,0.0657818
500,500,0.7,0.0410431
500,500,0.6,0.0495652
500,500,0.5,0.0768128
500,500,0.5,0.0864549
500,500,0.5,0.0569567
500,500,0.5,0.0315157
500,500,0.4,0.0335921
500,500,0.5,0.0588721
500,500,0.5,0.0517573
500,500,0.5,0.0414419
500,500,0.5,0.031551
500,500,0.5,0.0284278
500,500,0.5,0.0438634
500,500,0.5,0.0498635
500,500,0.7,0.0627605
500,500,0.7,0.0691915
500,500,0.7,0.0632254
500,500,0.6,0.0561331
500,500,0.5,0.0571442
500,500,0.6,0.0527047
500,500,0.6,0.0397952
500,500,0.5,0.0413323
500,500,0.6,0.0426378
500,500,0.6,0.0563086
500,500,0.7,0.0414741
500,500,0.6,0.0369248
500,500,0.6,0.0436084
500,500,0.5,0.087534
500,500,0.5,0.0559837
500,500,0.6,0.0209718
500,500,0.5,0.0798163
500,500,0.6,0.0397898
500,500,0.6,0.0224861
500,500,0.6,0.027224
500,500,0.5,0.0374509
500,500,0.5,0.0726461
500,500,0.6,0.0655149
500,500,0.6,0.0390446
500,500,0.6,0.0425636
500,500,0.6,0.0429663
500,500,0.5,0.0866344
500,500,0.6,0.0673861
500,500,0.8,0.0368226
500,500,0.7,0.0375949
500,500,0.6,0.0608991
500,500,0.6,0.0667042
500,500,0.6,0.0402811
500,500,0.5,0.0623334
500,500,0.6,0.0634692
500,500,0.7,0.0552345
500,500,0.6,0.0319953
500,500,0.6,0.0410658
500,500,0.5,0.0719554
500,500,0.6,0.0419256
500,500,0.6,0.0316163
500,500,0.6,0.0297925
500,500,0.5,0.0679179
500,500,0.6,0.038003
500,500,0.5,0.058111
500,500,0.7,0.0734465
500,500,0.7,0.05593
500,500,0.7,0.0382983
500,500,0.5,0.0435879
500,500,0.5,0.0538487
500,500,0.5,0.0663404
500,500,0.7,0.0435162
500,500,0.7,0.044673
500,500,0.7,0.0636359
500,500,0.7,0.0725796
500,500,0.8,0.0520207
500,500,0.9,0.0490236
500,500,0.8,0.0695362
500,500,0.7,0.0681637
500,500,0.6,0.0582194
500,500,0.7,0.0696419
500,500,0.7,0.0429329
500,500,0.6,0.0416969
500,500,0.6,0.0656799
500,500,0.6,0.0470702
500,500,0.6,0.0228772
500,500,0.6,0.0229289
500,500,0.6,0.0484208
500,500,0.7,0.0783383
500,500,0.7,0.0711721
500,500,0.7,0.0690179
500,500,0.7,0.0602432
500,500,0.6,0.0620649
500,500,0.5,0.0502053
500,500,0.7,0.03245
500,500,0.7,0.0273614
500,500,0.6,0.0453661
500,500,0.5,0.0878877
500,500,0.6,0.0278551
500,500,0.5,0.0324832
500,500,0.6,0.0430204
500,500,0.6,0.0569181
500,500,0.7,0.0487137
500,500,0.7,0.0468827
500,500,0.6,0.0664987
500,500,0.6,0.0758757
500,500,0.8,0.0381288
500,500,0.7,0.0565568
500,500,0.6,0.0653457
500,500,0.8,0.0502342
500,500,0.7,0.0714509
500,500,0.9,0.0575248
500,500,0.7,0.065367
500,500,0.5,0.092957
500,500,0.8,0.0307967
500,500,0.6,0.025712
500,500,0.6,0.0440249
500,500,0.5,0.0773254
500,500,0.6,0.0662034
500,500,0.8,0.0520014
500,500,0.8,0.0591183
500,500,0.8,0.0681749
500,500,0.8,0.0617084
500,500,0.8,0.0418743
500,500,0.8,0.0479527
500,500,0.9,0.0585348
500,500,0.9,0.0544363
500,500,0.9,0.0582624
500,500,0.8,0.0535875
500,500,0.7,0.0642624
500,500,0.8,0.0557202
500,500,0.7,0.022947
500,500,0.6,0.0620522
500,500,0.7,0.0695503
500,500,0.6,0.0509088
500,500,0.6,0.065604
500,500,0.7,0.0692343
500,500,0.7,0.0532069
500,500,0.6,0.0403311
500,500,0.7,0.0488922
500,500,0.7,0.0597013
500,500,0.7,0.035661
500,500,0.6,0.0389941
500,500,0.6,0.0671306
500,500,0.7,0.0600481
500,500,0.7,0.0496753
500,500,0.6,0.0580021
500,500,0.9,0.0575567
500,500,0.7,0.0330916
500,500,0.7,0.0270156
500,500,0.6,0.0590352
500,500,0.7,0.0707108
500,500,0.7,0.0670627
500,500,0.7,0.0745572
500,500,0.7,0.0513352
500,500,0.6,0.0313352
500,500,0.6,0.0402826
500,500,0.5,0.0583789
500,500,0.6,0.0304518
500,500,0.6,0.0425892
500,500,0.7,0.0750549
500,500,0.6,0.0540805
500,500,0.6,0.0281908
500,500,0.6,0.0332263
500,500,0.6,0.0666685
500,500,0.6,0.0668235
500,500,0.6,0.0403598
500,500,0.5,0.0625825
500,500,0.6,0.0637451
500,500,0.7,0.0696096
500,500,0.7,0.0389069
500,500,0.6,0.0520542
500,500,0.6,0.0669289
500,500,0.7,0.0719755
500,500,0.5,0.0486487
500,500,0.5,0.0660142
500,500,0.7,0.0653302
500,500,0.7,0.0700749
500,500,0.7,0.0700946
500,500,0.8,0.0641288
500,500,0.7,0.0630856
500,500,0.7,0.0361869
500,500,0.7,0.0340688
500,500,0.6,0.0608311
500,500,0.6,0.0657585
500,500,0.8,0.0540046
500,500,0.7,0.0661061
500,500,0.8,0.0538681
500,500,0.8,0.0464159
500,500,0.8,0.0641088
500,500,0.8,0.0537394
500,500,0.8,0.0279908
500,500,0.7,0.0543782
500,500,0.8,0.067083
500,500,0.8,0.0473165
500,500,0.8,0.0550291
500,500,0.9,0.0673452
500,500,0.8,0.041743
500,500,0.7,0.0318461
500,500,0.8,0.0354466
500,500,0.8,0.0622774
500,500,0.8,0.0645901
500,500,0.8,0.0536178
500,500,0.8,0.0490009
500,500,0.8,0.0502694
500,500,0.6,0.0337214
500,500,0.8,0.0352146
500,500,0.7,0.042349
500,500,0.8,0.0489208
500,500,0.7,0.075062
500,500,0.7,0.0619299
500,500,0.7,0.0380635
500,500,0.7,0.0461521
500,500,0.7,0.0468211
500,500,0.7,0.0466901
500,500,0.7,0.0453453
500,500,0.8,0.06778
500,500,0.8,0.0645685
500,500,0.9,0.0369453
500,500,0.7,0.0392252
500,500,0.6,0.0482299
500,500,0.7,0.0614651
500,500,0.8,0.0528438
500,500,0.6,0.0396907
500,500,0.8,0.0482468
500,500,0.8,0.0621053
500,500,0.8,0.0489317
500,500,0.9,0.0377059
500,500,0.7,0.0525076
500,500,0.7,0.0747149
500,500,0.7,0.0739174
500,500,0.7,0.060363
500,500,0.8,0.0339733
500,500,0.6,0.027118
500,500,0.6,0.0374156
500,500,0.7,0.0476553
500,500,0.7,0.0312529
500,500,0.7,0.0252582
500,500,0.5,0.0392139
500,500,0.6,0.0542587
500,500,0.7,0.0558497
500,500,0.7,0.0284877
500,500,0.6,0.0303449
500,500,0.8,0.0496908
500,500,0.6,0.0589348
500,500,0.7,0.0280323
500,500,0.7,0.0208571
500,500,0.5,0.0378856
500,500,0.6,0.0403754
500,500,0.6,0.0260847
500,500,0.5,0.0431019
500,500,0.7,0.0378344
500,500,0.6,0.0418966
500,500,0.6,0.0491952
500,500,0.6,0.0326405
500,500,0.7,0.0434233
500,500,0.7,0.0502456
500,500,0.6,0.058355
500,500,0.6,0.065382
500,500,0.6,0.0516785
500,500,0.6,0.0436765
500,500,0.7,0.0643608
500,500,0.6,0.0421375
500,500,0.7,0.0393291
500,500,0.5,0.0400084
500,500,0.6,0.0266957
500,500,0.6,0.0233216
500,500,0.6,0.0526517
500,500,0.6,0.0682546
500,500,0.5,0.0584138
500,500,0.6,0.031357
500,500,0.6,0.0656643
500,500,0.8,0.0712489
500,500,0.8,0.0371657
500,500,0.8,0.0500415
500,500,0.8,0.0611758
500,500,0.7,0.0514702
500,500,0.7,0.0476299
500,500,0.7,0.0626977
500,500,0.7,0.0505933
500,500,0.6,0.0309192
500,500,0.6,0.0391689
500,500,0.6,0.0492722
500,500,0.7,0.0296941
500,500,0.7,0.034238
500,500,0.7,0.0793957
500,500,0.6,0.0397785
500,500,0.7,0.0403449
500,500,0.7,0.0702927
500,500,0.7,0.0372163
500,500,0.5,0.0339154
500,500,0.6,0.0562961
500,500,0.5,0.0721704
500,500,0.4,0.0247026
500,500,0.5,0.0570778
500,500,0.7,0.057272
500,500,0.6,0.0535121
500,500,0.6,0.0485104
500,500,0.7,0.0456482
500,500,0.6,0.040869
500,500,0.5,0.0608758
500,500,0.6,0.0470171
500,500,0.6,0.0458788
500,500,0.6,0.0549724
500,500,0.5,0.0434123
500,500,0.6,0.0215101
500,500,0.6,0.0243706
500,500,0.5,0.0510636
500,500,0.6,0.025877
500,500,0.5,0.0291419
500,500,0.5,0.069785
500,500,0.6,0.0641999
500,500,0.6,0.0453402
500,500,0.5,0.0574567
500,500,0.6,0.0755929
500,500,0.7,0.0593467
500,500,0.7,0.0471412
500,500,0.6,0.0660693
500,500,0.7,0.069606
500,500,0.7,0.0536485
500,500,0.8,0.063147
500,500,0.8,0.0644234
500,500,0.7,0.0540829
500,500,0.7,0.0510209
500,500,0.8,0.0568212
500,500,0.7,0.0500121
500,500,0.6,0.0667452
500,500,0.7,0.0679392
500,500,0.7,0.0458713
500,500,0.6,0.0468685
500,500,0.6,0.0575364
500,500,0.6,0.0556366
500,500,0.5,0.0607667
500,500,0.5,0.0445341
500,500,0.6,0.0396996
500,500,0.6,0.0400181
500,500,0.7,0.0339154
500,500,0.5,0.0474968
500,500,0.6,0.0543491
500,500,0.7,0.0498688
500,500,0.6,0.0551661
500,500,0.6,0.066069
500,500,0.7,0.0598766
500,500,0.7,0.0427902
500,500,0.6,0.063302
500,500,0.6,0.0570086
500,500,0.8,0.0299786
500,500,0.7,0.0351577
500,500,0.7,0.0661742
500,500,0.5,0.0646029
500,500,0.6,0.0337992
500,500,0.6,0.0289817
500,500,0.5,0.0301633
500,500,0.5,0.0242997
500,500,0.5,0.0376246
500,500,0.6,0.0389647
500,500,0.6,0.0380128
500,500,0.6,0.0460872
500,500,0.5,0.0608159
