Timestamp(UTC), Latitude, Longitude, Wave Height(meters), Wave Direction(degrees T), Average Wave Period(seconds), Dominant Wave Period(seconds)
2012-02-20 17:30:00, 25.2916, -151.2344,  3.0, 143,  7.3,  9.1
2012-02-20 18:00:00, 25.2844, -151.2452,  2.8, 123,  7.3,  9.8
2012-02-20 18:30:00, 25.2771, -151.2564,  3.1, 122,  6.8,  9.1
2012-02-20 19:00:00, 25.2694, -151.2681,  2.9,  98,  6.9, 10.7
2012-02-20 19:30:00, 25.2618, -151.2797,  3.1, 124,  7.3,  9.8
2012-02-20 20:00:00, 25.2546, -151.2905,  3.5, 118,  7.7,  9.8
2012-02-20 20:30:00, 25.2477, -151.3009,  3.2, 124,  6.4,  9.8
2012-02-20 21:00:00, 25.2411, -151.3109,  3.5, 116,  7.3,  7.5
2012-02-20 21:30:00, 25.2355, -151.3205,  3.2,  84,  6.6,  9.8
2012-02-20 22:00:00, 25.2298, -151.3281,  3.6, 124,  8.2,  9.8
2012-02-20 22:30:00, 25.2257, -151.3343,  3.5, 114,  7.2,  9.8
2012-02-20 23:00:00, 25.2216, -151.3406,  3.3, 104,  7.5,  9.1
2012-02-20 23:30:00, 25.2171, -151.3473,  3.3, 105,  8.0,  8.0
2012-02-21 00:00:00, 25.2124, -151.3543,  3.6, 103,  6.9,  9.8
2012-02-21 00:30:00, 25.2080, -151.3611,  3.1, 117,  6.8,  9.8
2012-02-21 01:00:00, 25.2032, -151.3684,  3.3, 119,  7.0,  8.5
2012-02-21 01:30:00, 25.1980, -151.3765,  3.3, 138,  6.8,  9.8
2012-02-21 02:00:00, 25.1925, -151.3847,  3.4, 133,  7.6, 10.7
2012-02-21 02:30:00, 25.1868, -151.3934,  3.7, 127,  7.6,  9.1
2012-02-21 03:00:00, 25.1809, -151.4022,  3.6, 132,  6.7, 10.7
2012-02-21 03:30:00, 25.1748, -151.4115,  3.6, 119,  6.9,  7.5
2012-02-21 04:00:00, 25.1692, -151.4199,  3.5, 114,  8.4, 10.7
2012-02-21 04:30:00, 25.1635, -151.4287,  3.6, 124,  6.9,  9.8
2012-02-21 05:00:00, 25.1573, -151.4380,  3.5, 123,  7.3,  9.8
2012-02-21 05:30:00, 25.1518, -151.4464,  3.9, 117,  7.0, 10.7
2012-02-21 06:00:00, 25.1459, -151.4554,  3.3, 146,  6.6,  9.1
2012-02-21 06:30:00, 25.1399, -151.4645,  3.4, 107,  7.0,  9.1
2012-02-21 07:00:00, 25.1341, -151.4732,  3.2, 121,  7.3,  9.8
2012-02-21 07:30:00, 25.1282, -151.4821,  3.0, 116,  7.0,  8.5
2012-02-21 08:00:00, 25.1224, -151.4910,  3.6,  94,  6.9,  8.5
2012-02-21 08:30:00, 25.1164, -151.5001,  3.5, 107,  6.6,  9.1
2012-02-21 09:00:00, 25.1107, -151.5086,  3.8,  97,  7.3,  9.8
2012-02-21 09:30:00, 25.1052, -151.5171,  3.1, 135,  6.8,  9.8
2012-02-21 10:00:00, 25.0998, -151.5252,  3.6, 117,  7.0,  9.8
2012-02-21 10:30:00, 25.0945, -151.5335,  4.2,  98,  7.2,  9.8
2012-02-21 11:00:00, 25.0887, -151.5420,  4.0, 136,  7.4, 10.7
2012-02-21 11:30:00, 25.0821, -151.5521,  3.1, 295,  6.6, 14.2
2012-02-21 12:00:00, 25.0753, -151.5624,  4.0, 110,  8.2, 10.7
2012-02-21 12:30:00, 25.0679, -151.5736,  3.8,  92,  7.9,  9.1
2012-02-21 13:00:00, 25.0601, -151.5854,  3.4,  96,  7.5,  6.7
2012-02-21 13:30:00, 25.0519, -151.5980,  3.3, 111,  7.6,  9.8
2012-02-21 14:00:00, 25.0433, -151.6108,  3.9,  99,  7.9, 10.7
2012-02-21 14:30:00, 25.0351, -151.6233,  3.6, 112,  7.4,  9.1
2012-02-21 15:00:00, 25.0270, -151.6355,  3.8, 121,  7.8,  9.1
2012-02-21 15:30:00, 25.0188, -151.6478,  3.3, 133,  6.9,  9.8
2012-02-21 16:00:00, 25.0107, -151.6601,  3.3, 107,  7.4,  9.8
2012-02-21 16:30:00, 25.0025, -151.6727,  4.0, 108,  7.8, 10.7
2012-02-21 17:00:00, 24.9944, -151.6848,  3.5, 121,  7.0, 10.7
2012-02-21 17:30:00, 24.9868, -151.6964,  3.4,  97,  7.4,  9.8
2012-02-21 18:00:00, 24.9796, -151.7071,  3.0, 107,  6.6, 10.7
2012-02-21 18:30:00, 24.9719, -151.7189,  3.5, 116,  7.4,  8.5
2012-02-21 19:00:00, 24.9643, -151.7305,  3.1, 106,  7.5,  9.8
2012-02-21 19:30:00, 24.9562, -151.7426,  3.1, 134,  7.8,  9.1
2012-02-21 20:00:00, 24.9486, -151.7539,  2.7, 100,  6.3,  7.1
2012-02-21 20:30:00, 24.9412, -151.7652,  3.3, 110,  6.8, 10.7
2012-02-21 21:00:00, 24.9339, -151.7762,  2.9,  88,  6.4, 11.6
2012-02-21 21:30:00, 24.9270, -151.7866,  2.9, 121,  6.6,  7.5
2012-02-23 03:30:00, 24.3988, -152.5811,  3.1, 117,  7.3,  9.8
2012-02-23 04:00:00, 24.3898, -152.5947,  2.8, 111,  7.0, 10.7
2012-02-23 04:30:00, 24.3807, -152.6083,  2.8, 175,  7.6, 12.8
2012-02-23 05:00:00, 24.3704, -152.6237,  2.8, 102,  6.7, 10.7
2012-02-23 05:30:00, 24.3594, -152.6403,  2.9, 112,  6.6,  9.1
2012-02-23 06:00:00, 24.3483, -152.6570,  3.0, 103,  7.4,  9.1
2012-02-23 06:30:01, 24.3367, -152.6742,  3.2, 114,  7.1, 10.7
2012-02-23 07:00:00, 24.3249, -152.6919,  3.3,  99,  7.6,  9.8
2012-02-23 07:30:00, 24.3128, -152.7100,  2.6,  85,  6.4,  6.7
2012-02-23 08:00:00, 24.3008, -152.7280,  2.9,  89,  7.1,  8.5
2012-02-23 08:30:00, 24.2891, -152.7455,  2.9,  90,  6.6, 10.7
2012-02-23 09:00:00, 24.2787, -152.7611,  3.3, 104,  7.2,  9.8
2012-02-23 09:30:00, 24.2687, -152.7759,  2.7, 112,  7.1,  9.8
2012-02-23 10:00:00, 24.2592, -152.7901,  2.9, 100,  8.6, 10.7
2012-02-23 10:30:00, 24.2502, -152.8037,  3.0, 108,  6.4,  9.8
2012-02-23 11:00:00, 24.2409, -152.8174,  2.8, 114,  6.5,  9.8
2012-02-23 11:30:00, 24.2318, -152.8309,  2.8, 130,  6.5, 10.7
2012-02-23 12:00:00, 24.2232, -152.8439,  3.1,  95,  7.8, 10.7
2012-02-23 12:30:00, 24.2147, -152.8567,  3.1, 117,  6.7, 10.7
2012-02-23 13:00:00, 24.2056, -152.8701,  2.6, 116,  7.0,  9.1
2012-02-23 13:30:00, 24.1966, -152.8835,  3.1, 116,  6.6,  9.8
2012-02-23 14:00:00, 24.1875, -152.8972,  2.8,  99,  7.2,  9.1
2012-02-23 14:30:00, 24.1777, -152.9118,  2.7, 133,  6.8, 10.7
2012-02-23 15:00:00, 24.1685, -152.9257,  2.8,  84,  7.1,  8.0
2012-02-23 15:30:00, 24.1596, -152.9389,  2.5, 107,  6.7,  9.1
2012-02-23 16:00:00, 24.1506, -152.9524,  3.3, 102,  7.3, 10.7
2012-02-23 16:30:00, 24.1414, -152.9661,  2.7, 112,  6.4, 10.7
2012-02-23 17:00:00, 24.1322, -152.9798,  2.7, 105,  6.0,  9.8
2012-02-23 17:30:00, 24.1231, -152.9934,  2.8, 120,  7.5,  9.1
2012-02-23 18:00:00, 24.1141, -153.0067,  2.9, 109,  7.2,  8.0
2012-02-23 18:30:00, 24.1055, -153.0195,  3.1, 110,  8.5,  9.8
2012-02-23 19:00:00, 24.0971, -153.0321,  2.4, 124,  8.3,  9.8
2012-02-23 19:30:00, 24.0886, -153.0448,  3.2,  79,  7.3,  9.1
2012-02-23 20:00:00, 24.0803, -153.0572,  2.5, 108,  7.3,  9.8
2012-02-23 20:30:00, 24.0717, -153.0700,  3.3,  88,  7.2, 10.7
2012-02-23 21:00:00, 24.0632, -153.0833,  2.9, 115,  6.5, 10.7
2012-02-23 21:30:00, 24.0628, -153.0996,  3.1,  90,  7.4,  9.8
2012-02-23 22:00:00, 24.0545, -153.1130,  3.1,  90,  8.8, 10.7
2012-02-23 22:30:00, 24.0449, -153.1283,  2.9,  95,  6.9,  9.8
2012-02-23 23:00:00, 24.0348, -153.1444,  2.6,  72,  7.4, 10.7
2012-02-23 23:30:00, 24.0243, -153.1613,  2.9, 101,  7.3,  9.8
2012-02-24 00:00:00, 24.0142, -153.1774,  2.7,  89,  7.7,  9.8
2012-02-24 00:30:00, 24.0034, -153.1947,  2.9,   1,  7.7, 11.6
2012-02-24 01:00:00, 23.9923, -153.2124,  2.7, 326,  7.7, 11.6
2012-02-24 01:30:00, 23.9809, -153.2305,  2.3, 113,  6.2,  9.1
2012-02-24 02:00:00, 23.9697, -153.2483,  3.0, 148,  7.8, 10.7
2012-02-24 02:30:00, 23.9589, -153.2655,  3.3,  96,  8.6,  9.8
2012-02-24 03:00:00, 23.9483, -153.2824,  3.1,  76,  7.7,  9.8
2012-02-24 03:30:00, 23.9365, -153.3011,  3.0,  99,  8.6, 10.7
2012-02-24 04:00:00, 23.9247, -153.3202,  3.2, 242,  7.8, 12.8
2012-02-24 04:30:00, 23.9125, -153.3397,  2.8,  88,  8.5, 10.7
2012-02-24 05:00:00, 23.8998, -153.3598,  3.4, 100,  7.0, 10.7
2012-02-24 05:30:00, 23.8872, -153.3798,  3.1, 117,  7.3,  9.8
2012-02-24 06:00:00, 23.8748, -153.3994,  2.9,  99,  7.3,  9.8
2012-02-24 06:30:00, 23.8629, -153.4185,  3.0,  85,  7.1,  9.1
2012-02-24 07:00:00, 23.8511, -153.4372,  2.5,  70,  7.1, 11.6
2012-02-24 07:30:00, 23.8398, -153.4551,  2.7,  90,  7.0, 10.7
2012-02-24 08:00:00, 23.8291, -153.4721,  2.7, 106,  6.7,  9.8
2012-02-24 08:30:00, 23.8186, -153.4888,  2.9, 117,  8.2,  9.8
2012-02-24 09:00:00, 23.8082, -153.5054,  2.8, 352,  7.1, 11.6
2012-02-24 09:30:00, 23.7978, -153.5220,  2.6, 102,  7.4, 10.7
2012-02-24 10:00:00, 23.7879, -153.5377,  2.7,  99,  7.0,  9.8
2012-02-24 10:30:00, 23.7784, -153.5528,  2.8,  89,  6.9, 10.7
2012-02-24 11:00:00, 23.7690, -153.5675,  3.2,  87,  8.1, 10.7
2012-02-24 11:30:00, 23.7601, -153.5818,  3.1, 103,  8.3, 10.7
2012-02-24 12:00:00, 23.7512, -153.5960,  2.6, 112,  7.5,  9.8
2012-02-24 12:30:00, 23.7420, -153.6107,  2.6, 112,  7.2,  9.8
2012-02-24 13:00:00, 23.7327, -153.6254,  2.3,  87,  6.3, 10.7
2012-02-24 13:30:00, 23.7238, -153.6395,  2.4,  59,  6.4, 11.6
2012-02-24 14:00:00, 23.7148, -153.6538,  2.2,  88,  7.8,  9.1
2012-02-24 14:30:00, 23.7058, -153.6680,  2.7,  78,  7.7,  9.8
2012-02-24 15:00:00, 23.6971, -153.6820,  2.6,  94,  7.8,  9.8
2012-02-24 15:30:00, 23.6885, -153.6956,  2.4,  85,  7.4,  9.8
2012-02-24 16:00:00, 23.6800, -153.7090,  2.5,  80,  7.2,  9.1
2012-02-24 16:30:00, 23.6715, -153.7222,  2.5,  84,  7.1,  9.1
2012-02-24 17:00:00, 23.6633, -153.7356,  2.6,  36,  6.5, 11.6
2012-02-24 17:30:00, 23.6553, -153.7489,  2.6,  97,  7.5,  9.8
2012-02-24 18:00:00, 23.6472, -153.7624,  2.8,  90,  7.6,  9.8
2012-02-24 18:30:00, 23.6392, -153.7755,  2.5, 116,  7.4,  9.1
2012-02-24 19:00:00, 23.6317, -153.7884,  2.9, 100,  7.3,  9.8
2012-02-24 19:30:00, 23.6279, -153.8021,  2.6, 100,  7.4,  9.1
2012-02-24 20:00:00, 23.6244, -153.8151,  2.4,  66,  6.6,  9.8
2012-02-24 20:30:00, 23.6208, -153.8283,  2.1,  69,  6.4, 10.7
2012-02-24 21:00:00, 23.6173, -153.8411,  2.3, 224,  6.8, 11.6
2012-02-24 21:30:00, 23.6139, -153.8535,  2.5,  89,  6.6,  9.8
2012-02-24 22:00:00, 23.6105, -153.8657,  2.1,  65,  6.6,  9.8
2012-02-24 22:30:00, 23.6075, -153.8772,  3.0,  97,  8.2,  9.8
2012-02-24 23:00:00, 23.6041, -153.8894,  2.3,  78,  6.8,  8.0
2012-02-24 23:30:00, 23.5992, -153.9031,  2.5,  73,  6.6,  9.1
2012-02-25 00:00:00, 23.5915, -153.9184,  2.8, 111,  6.6,  9.8
2012-02-25 00:30:00, 23.5829, -153.9348,  2.0,  93,  6.5,  9.8
2012-02-25 01:00:00, 23.5727, -153.9500,  2.2, 110,  6.2,  9.8
2012-02-25 01:30:00, 23.5614, -153.9642,  2.3, 111,  6.1,  9.8
2012-02-25 02:00:00, 23.5504, -153.9780,  2.4,  99,  6.7,  9.8
2012-02-25 02:30:00, 23.5397, -153.9913,  2.1,  99,  6.3,  8.5
2012-02-25 03:00:00, 23.5295, -154.0042,  2.6, 112,  6.9,  9.1
2012-02-25 03:30:00, 23.5205, -154.0173,  2.4, 102,  6.4,  7.1
2012-02-25 04:00:00, 23.5134, -154.0308,  2.1, 121,  6.2,  9.1
2012-02-25 04:30:00, 23.5066, -154.0435,  2.7,  95,  6.6,  9.1
2012-02-25 05:00:00, 23.5004, -154.0553,  2.0,  99,  6.5,  6.4
2012-02-25 05:30:00, 23.5049, -154.0654,  2.3,  74,  7.0,  9.8
2012-02-25 06:00:00, 23.5091, -154.0733,  2.1,  72,  6.7,  9.1
2012-02-25 06:30:00, 23.5129, -154.0804,  2.3, 112,  7.4,  9.8
2012-02-25 07:00:00, 23.5166, -154.0876,  2.3,  77,  6.5,  9.1
2012-02-25 07:30:00, 23.5206, -154.0950,  2.5,  85,  7.5,  9.8
2012-02-25 08:00:00, 23.5256, -154.0996,  2.0,  84,  5.8,  8.5
2012-02-25 08:30:00, 23.5322, -154.0995,  2.1, 116,  6.6,  9.1
2012-02-25 09:00:00, 23.5388, -154.0995,  1.9, 111,  6.4,  7.5
2012-02-25 09:30:00, 23.5461, -154.0996,  2.6,  95,  7.2,  9.1
2012-02-25 10:00:00, 23.5535, -154.0994,  2.1,  81,  5.9,  9.1
2012-02-25 10:30:00, 23.5612, -154.0996,  2.2, 104,  6.0,  9.8
2012-02-25 11:00:01, 23.5690, -154.0981,  2.2,  92,  6.3,  8.5
2012-02-25 11:30:00, 23.5741, -154.0896,  2.0, 103,  5.3,  8.0
2012-02-25 12:00:00, 23.5790, -154.0806,  2.0, 110,  4.8,  5.6
2012-02-25 12:30:00, 23.5837, -154.0716,  2.1, 102,  5.8,  8.5
2012-02-25 13:00:00, 23.5886, -154.0623,  2.1, 110,  6.0,  8.5
2012-02-25 13:30:00, 23.5891, -154.0522,  2.0,  40,  5.4,  9.1
2012-02-25 14:00:00, 23.5827, -154.0384,  2.4,  84,  5.8,  8.5
2012-02-25 14:30:00, 23.5756, -154.0251,  2.0, 106,  5.4,  8.5
2012-02-25 15:00:00, 23.5693, -154.0130,  2.4,  82,  5.6,  6.7
2012-02-25 15:30:00, 23.5523, -154.0125,  1.8, 228,  5.5, 12.8
2012-02-25 16:00:00, 23.5353, -154.0126,  2.0,  80,  5.4,  8.5
2012-02-25 16:30:00, 23.5206, -154.0169,  2.4,  90,  6.2,  9.8
2012-02-25 17:00:00, 23.5123, -154.0330,  2.1,  73,  6.4,  9.8
2012-02-25 17:30:00, 23.5039, -154.0487,  2.4,  87,  6.8,  9.1
2012-02-25 18:00:00, 23.5034, -154.0624,  2.0,  99,  6.3, 10.7
2012-02-25 18:30:00, 23.5102, -154.0754,  2.0, 103,  5.5,  6.1
2012-02-25 19:00:00, 23.5170, -154.0880,  2.0,  60,  6.1,  9.1
2012-02-25 19:30:00, 23.5236, -154.0997,  1.8, 128,  6.0,  9.1
2012-02-25 20:00:00, 23.5347, -154.0995,  2.2,  85,  5.7,  9.1
2012-02-25 20:30:00, 23.5454, -154.0995,  1.7,  64,  5.5,  8.0
2012-02-25 21:00:00, 23.5567, -154.0996,  2.1,  91,  6.0,  9.1
2012-02-25 21:30:00, 23.5686, -154.0995,  2.5,  85,  5.8,  9.8
2012-02-25 22:00:00, 23.5746, -154.0889,  2.0,  84,  5.1,  9.1
2012-02-25 22:30:00, 23.5804, -154.0779,  2.2, 101,  5.3,  8.5
2012-02-25 23:00:00, 23.5862, -154.0669,  2.2, 150,  5.6,  6.1
2012-02-25 23:30:00, 23.5915, -154.0568,  2.2,  97,  4.6,  9.1
2012-02-26 00:00:00, 23.5859, -154.0444,  1.9,  94,  4.8,  7.5
2012-02-26 00:30:00, 23.5790, -154.0316,  2.4,  66,  5.5,  8.0
2012-02-26 01:00:00, 23.5720, -154.0181,  2.3,  95,  5.6,  8.0
2012-02-26 01:30:00, 23.5591, -154.0124,  2.5,  75,  6.1,  8.5
2012-02-26 02:00:00, 23.5420, -154.0125,  2.3,  91,  5.6,  8.0
2012-02-26 02:30:00, 23.5247, -154.0125,  2.4,  99,  5.5,  9.1
2012-02-26 03:00:00, 23.5161, -154.0254,  2.1, 124,  5.8,  7.5
2012-02-26 03:30:00, 23.5087, -154.0396,  2.5,  89,  6.8,  9.1
2012-02-26 04:00:00, 23.5014, -154.0534,  2.8,  81,  6.8,  6.7
2012-02-26 04:30:00, 23.5051, -154.0652,  2.4, 114,  6.3,  6.7
2012-02-26 05:00:00, 23.5108, -154.0766,  2.5, 106,  6.3,  8.0
2012-02-26 05:30:00, 23.5168, -154.0878,  2.7, 100,  7.5,  9.1
2012-02-26 06:00:00, 23.5230, -154.0993,  2.2,  98,  5.9,  8.0
2012-02-26 06:30:00, 23.5339, -154.0994,  2.5,  93,  6.0,  8.0
2012-02-26 07:00:00, 23.5462, -154.0993,  2.4,  87,  5.3,  7.5
2012-02-26 07:30:00, 23.5586, -154.0995,  2.5,  99,  6.3,  9.8
2012-02-26 08:00:00, 23.5702, -154.0973,  2.5,  90,  6.0,  7.1
2012-02-26 08:30:00, 23.5772, -154.0837,  3.0,  86,  6.5,  8.5
2012-02-26 09:00:00, 23.5840, -154.0713,  2.6, 112,  5.8,  7.1
2012-02-26 09:30:00, 23.5911, -154.0578,  2.7, 108,  6.0,  7.5
2012-02-26 10:00:00, 23.5845, -154.0420,  2.6,  71,  5.2,  7.5
2012-02-26 10:30:00, 23.5764, -154.0266,  2.9, 101,  5.5,  6.1
2012-02-26 11:00:00, 23.5679, -154.0124,  2.7, 320,  5.7, 18.3
2012-02-26 11:30:00, 23.5498, -154.0125,  2.8,  81,  5.6,  9.1
2012-02-26 12:00:00, 23.5311, -154.0126,  2.4,  99,  6.5,  7.5
2012-02-26 12:30:00, 23.5181, -154.0218,  2.6,  96,  6.9,  8.5
2012-02-26 13:00:00, 23.5094, -154.0383,  2.6, 125,  7.0,  8.0
2012-02-26 13:30:00, 23.4866, -154.0606,  2.7,  64,  6.7,  9.1
2012-02-26 14:00:00, 23.5061, -154.0675,  2.7,  80,  6.3,  8.5
2012-02-26 14:30:00, 23.5125, -154.0797,  3.0,  97,  7.8,  8.5
2012-02-26 15:00:00, 23.5194, -154.0925,  3.3,  87,  7.8,  9.1
2012-02-26 15:30:00, 23.5288, -154.0995,  2.8,  97,  6.8,  8.5
2012-02-26 16:00:00, 23.5403, -154.0997,  2.9,  90,  6.3,  9.8
2012-02-26 16:30:00, 23.5528, -154.0995,  3.0, 135,  7.1,  8.0
2012-02-26 17:00:00, 23.5657, -154.0994,  3.3,  75,  6.8,  9.1
2012-02-26 17:30:00, 23.5736, -154.0906,  3.1,  74,  6.5,  8.5
2012-02-26 18:00:00, 23.5802, -154.0781,  3.2, 120,  6.6,  8.5
2012-02-26 18:30:00, 23.5866, -154.0661,  2.9, 111,  5.7,  6.1
2012-02-26 19:00:00, 23.5913, -154.0546,  3.0, 316,  6.6, 16.0
2012-02-26 19:30:00, 23.5843, -154.0416,  2.9, 313,  5.9, 16.0
2012-02-26 20:00:00, 23.5773, -154.0282,  3.9, 290,  6.9, 16.0
2012-02-26 20:30:00, 23.5699, -154.0142,  3.1, 300,  5.7, 16.0
2012-02-26 21:00:00, 23.5525, -154.0125,  3.0,  78,  6.9,  9.1
2012-02-26 21:30:00, 23.5338, -154.0125,  3.4,  71,  6.4,  8.5
2012-02-26 22:00:00, 23.5203, -154.0176,  2.9,  69,  6.5,  9.1
2012-02-26 22:30:00, 23.5139, -154.0297,  3.2, 295,  6.4, 16.0
2012-02-26 23:00:00, 23.5077, -154.0416,  2.9,  87,  7.0,  9.8
2012-02-26 23:30:00, 23.5014, -154.0533,  2.9,  92,  6.1,  9.8
2012-02-27 00:00:00, 23.5027, -154.0614,  3.6,  69,  7.5,  9.1
2012-02-27 00:30:00, 23.5066, -154.0684,  3.2,  80,  7.3,  9.1
2012-02-27 01:00:00, 23.5105, -154.0757,  3.0,  75,  7.0,  9.1
2012-02-27 01:30:00, 23.5147, -154.0837,  3.0,  86,  6.4,  9.1
2012-02-27 02:00:00, 23.5192, -154.0922,  3.1,  44,  6.8,  8.5
2012-02-27 02:30:00, 23.5249, -154.0994,  3.3, 295,  7.2, 16.0
2012-02-27 03:00:00, 23.5348, -154.0996,  3.1,  94,  6.4,  9.1
2012-02-27 03:30:00, 23.5423, -154.1037,  3.3,  60,  6.7,  8.5
2012-02-27 04:00:00, 23.5358, -154.1073,  3.0,  56,  6.3,  9.8
2012-02-27 04:30:00, 23.5271, -154.1092,  3.9,  84,  7.0,  8.5
2012-02-27 05:00:00, 23.5189, -154.1110,  2.9,  98,  6.6,  9.8
2012-02-27 05:30:00, 23.5108, -154.1129,  2.9,  91,  6.8,  8.0
2012-02-27 06:00:00, 23.5023, -154.1148,  2.9,  72,  6.9,  9.1
2012-02-27 06:30:00, 23.4929, -154.1167,  2.8,  89,  6.4,  9.1
2012-02-27 07:00:00, 23.4830, -154.1190,  3.3,  62,  6.4,  9.1
2012-02-27 07:30:00, 23.4718, -154.1216,  3.3,  81,  7.1,  9.1
2012-02-27 08:00:00, 23.4602, -154.1241,  2.7,  79,  7.0,  9.1
2012-02-27 08:30:00, 23.4479, -154.1268,  3.0,  95,  7.1,  9.1
2012-02-27 09:00:00, 23.4369, -154.1317,  2.7, 136,  7.0,  9.1
2012-02-27 09:30:00, 23.4259, -154.1382,  3.0,  75,  6.7,  8.5
2012-02-27 10:00:00, 23.4147, -154.1446,  2.6, 112,  6.7,  8.5
2012-02-27 10:30:00, 23.4041, -154.1509,  3.4,  97,  6.7,  9.1
2012-02-27 11:00:00, 23.3937, -154.1570,  3.8,  85,  7.4,  9.1
2012-02-27 11:30:00, 23.3834, -154.1629,  3.0,  92,  7.4,  8.5
2012-02-27 12:00:00, 23.3729, -154.1690,  2.9,  90,  7.9,  8.5
2012-02-27 12:30:01, 23.3625, -154.1749,  3.1, 108,  6.2,  8.5
2012-02-27 13:00:00, 23.3522, -154.1811,  2.8, 109,  7.3,  7.5
2012-02-27 13:30:00, 23.3421, -154.1870,  2.9,  83,  7.0,  9.1
2012-02-27 14:00:01, 23.3315, -154.1931,  2.4,  96,  6.6,  8.0
2012-02-27 14:30:00, 23.3205, -154.1995,  2.3,  97,  6.3,  8.5
2012-02-27 15:00:00, 23.3090, -154.2062,  3.0,  84,  7.8,  9.1
2012-02-27 15:30:00, 23.2980, -154.2125,  2.5,  87,  6.6,  9.1
2012-02-27 16:00:00, 23.2869, -154.2190,  3.2,  63,  7.0,  9.8
2012-02-27 16:30:00, 23.2755, -154.2256,  2.5,  86,  6.7,  8.5
2012-02-27 17:00:00, 23.2635, -154.2326,  3.0, 104,  7.1,  8.0
2012-02-27 17:30:00, 23.2523, -154.2392,  3.0,  73,  7.3,  9.8
2012-02-27 18:00:00, 23.2414, -154.2453,  2.4,  98,  5.7,  9.1
2012-02-27 18:30:00, 23.2315, -154.2510,  2.8,  52,  6.2,  9.1
2012-02-27 19:00:00, 23.2219, -154.2568,  2.9,  55,  5.9,  9.8
2012-02-27 19:30:00, 23.2123, -154.2623,  2.7,  62,  6.4,  9.1
2012-02-27 20:00:00, 23.2038, -154.2672,  2.9,  44,  6.1, 10.7
2012-02-27 20:30:00, 23.1963, -154.2717,  2.7, 119,  6.7,  8.5
2012-02-27 21:00:00, 23.1896, -154.2755,  2.6,  94,  6.6,  8.5
2012-02-27 21:30:00, 23.1832, -154.2793,  2.5,  70,  6.2,  7.1
2012-02-27 22:00:01, 23.1773, -154.2827,  2.9,  81,  6.9,  9.1
2012-02-27 22:30:00, 23.1708, -154.2864,  2.8,  48,  6.3, 10.7
2012-02-27 23:00:00, 23.1641, -154.2903,  2.7,  64,  6.7,  9.8
2012-02-27 23:30:00, 23.1569, -154.2945,  3.2,  79,  7.9,  8.5
2012-02-28 00:00:00, 23.1495, -154.2988,  3.0, 305,  7.2, 14.2
2012-02-28 00:30:00, 23.1419, -154.3032,  2.9,  84,  6.8,  9.1
2012-02-28 01:00:01, 23.1346, -154.3074,  2.8, 101,  6.3,  9.8
2012-02-28 01:30:01, 23.1265, -154.3121,  3.0, 359,  6.8, 14.2
2012-02-28 02:00:00, 23.1181, -154.3170,  3.0,  52,  6.8, 10.7
2012-02-28 02:30:00, 23.1097, -154.3217,  3.0,  92,  7.6,  9.8
2012-02-28 03:00:00, 23.1006, -154.3271,  2.9,  68,  6.4,  9.8
2012-02-28 03:30:00, 23.0912, -154.3326,  3.1,  94,  7.1,  9.8
2012-02-28 04:00:00, 23.0817, -154.3381,  3.0,  98,  6.8,  9.8
2012-02-28 04:30:00, 23.0721, -154.3437,  3.0,  90,  7.1,  9.1
2012-02-28 05:00:00, 23.0623, -154.3493,  3.2,  27,  7.3, 11.6
2012-02-28 05:30:00, 23.0521, -154.3552,  3.7,  97,  7.3,  8.5
2012-02-28 06:00:00, 23.0416, -154.3613,  2.7, 108,  6.5,  9.1
2012-02-28 06:30:00, 23.0305, -154.3679,  3.5,  76,  6.8,  9.8
2012-02-28 07:00:00, 23.0192, -154.3744,  3.0,  80,  6.8,  9.8
2012-02-28 07:30:00, 23.0078, -154.3809,  2.9,  94,  6.7,  8.5
2012-02-28 08:00:00, 22.9963, -154.3876,  3.1,  60,  6.3,  9.1
2012-02-28 08:30:00, 22.9842, -154.3946,  2.8,  98,  6.1,  9.8
2012-02-28 09:00:00, 22.9724, -154.4013,  2.8,  49,  7.7, 10.7
2012-02-28 09:30:00, 22.9605, -154.4083,  2.9,  62,  6.6,  9.8
2012-02-28 10:00:00, 22.9488, -154.4150,  2.8,  88,  6.7,  8.5
2012-02-28 10:30:00, 22.9366, -154.4221,  3.4,  94,  7.3,  9.8
2012-02-28 11:00:00, 22.9243, -154.4292,  3.1, 308,  7.1, 18.3
2012-02-28 11:30:00, 22.9112, -154.4368,  3.0, 309,  7.3, 16.0
2012-02-28 12:00:00, 22.8983, -154.4442,  2.5,  79,  5.5,  7.1
2012-02-28 12:30:00, 22.8860, -154.4513,  3.1,  76,  8.7,  9.1
2012-02-28 13:00:00, 22.8737, -154.4585,  3.2,  45,  6.7, 12.8
2012-02-28 13:30:00, 22.8618, -154.4653,  3.0, 107,  5.4,  6.7
2012-02-28 14:00:00, 22.8493, -154.4726,  2.7, 113,  6.0,  5.8
2012-02-28 14:30:00, 22.8372, -154.4795,  3.1, 294,  7.1, 18.3
2012-02-28 15:00:00, 22.8251, -154.4866,  3.1,  87,  7.2,  8.0
2012-02-28 15:30:00, 22.8127, -154.4938,  3.3,  75,  7.0,  8.0
2012-02-28 16:00:00, 22.8003, -154.5009,  2.5,  43,  5.9, 11.6
2012-02-28 16:30:00, 22.7882, -154.5079,  3.4, 300,  6.9, 16.0
